league,season,team,player,nation,pos,age,born,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
FRA-Ligue 1,2023 - 2024,Rennes,Lorenz Assignon,TOG,DF,23,2000,-0.5732287,-0.074034676,-0.48422977,-0.31156194,-0.268749,0.21543561,0.84940374,0.08458633,0.57981586,-0.48702097
FRA-Ligue 1,2023 - 2024,Rennes,Ludovic Blas,FRA,"FW,MF",25,1997,-0.58660674,0.08884272,-0.2813947,-0.28394592,-0.33007193,0.039553896,0.605558,0.15098146,0.34813774,-0.59259707
FRA-Ligue 1,2023 - 2024,Rennes,Martin Terrier,FRA,"FW,MF",26,1997,-0.29892397,-0.1427321,-0.239051,-0.41018417,-0.07951221,0.0918892,0.76020706,0.13665089,0.2689503,-0.54636526
FRA-Ligue 1,2023 - 2024,Rennes,Nemanja Matić,SRB,MF,34,1988,-0.7063031,-0.034548774,-0.5949911,-0.28929543,-0.31445277,0.07598034,0.940728,0.51680785,0.5250856,-0.39564803
FRA-Ligue 1,2023 - 2024,Rennes,Warmed Omari,COM,DF,23,2000,-0.6208822,-0.15782551,-0.6475585,-0.45558664,0.093524665,-0.14915334,0.8546853,0.30655617,0.13608876,-0.1721703
FRA-Ligue 1,2023 - 2024,Strasbourg,Abakar Sylla,CIV,DF,20,2002,-0.64069355,-0.18675008,-0.7065571,-0.5000703,-0.06646497,-0.06287241,0.92764896,0.13329832,0.07295622,-0.3349799
FRA-Ligue 1,2023 - 2024,Strasbourg,Dilane Bakwa,FRA,"FW,MF",20,2002,-0.34466562,0.15843001,-0.21147664,0.17670996,-0.47396737,0.0076787686,0.8755216,0.027516488,0.13852376,-0.59602565
FRA-Ligue 1,2023 - 2024,Strasbourg,Emanuel Emegha,NED,FW,20,2003,-0.504351,-0.44843426,0.0055652508,-0.50948316,-0.17201035,-0.26328978,0.6706986,-0.07988069,0.27285847,-0.6843373
FRA-Ligue 1,2023 - 2024,Strasbourg,Habib Diarra,SEN,"MF,FW",19,2004,-0.6139705,0.20712258,-0.35705134,-0.25479293,-0.3583476,0.004343914,0.6738651,0.34882334,0.2084635,-0.4870799
FRA-Ligue 1,2023 - 2024,Strasbourg,Ibrahima Sissoko,MLI,MF,25,1997,-0.6313115,-0.1774245,-0.44479293,-0.40026593,-0.44141302,0.04636822,0.9363908,0.3356152,0.19854319,-0.52222645
FRA-Ligue 1,2023 - 2024,Strasbourg,Junior Mwanga,FRA,"MF,FW",20,2003,-0.61343384,-0.045044683,-0.46250018,-0.3840072,-0.3431725,-0.0052054757,0.8930536,0.3969796,0.26748392,-0.65225786
FRA-Ligue 1,2023 - 2024,Strasbourg,Lucas Perrin,FRA,DF,24,1998,-0.75282013,-0.2809419,-0.7469874,-0.07028045,-0.33048713,-0.2219828,0.77297705,0.23236255,-0.010083095,0.12272955
FRA-Ligue 1,2023 - 2024,Strasbourg,Marvin Senaya,TOG,"DF,MF",22,2001,-0.65050614,0.1758541,-0.58252627,-0.13048,-0.5042755,0.08768409,0.94106805,-0.19783473,0.07887149,-0.6122
FRA-Ligue 1,2023 - 2024,Strasbourg,Thomas Delaine,FRA,"DF,MF",31,1992,-0.6050772,0.01493432,-0.4033523,-0.036932513,-0.34372193,-0.12616846,0.92989165,-0.21617714,0.2718904,-0.5116498
FRA-Ligue 1,2023 - 2024,Strasbourg,Ângelo,BRA,"FW,MF",18,2004,-0.4746653,-0.02063501,-0.3872232,-0.047200166,-0.5056161,0.12429353,0.94498795,0.093363054,0.4941013,-0.68373376
FRA-Ligue 1,2023 - 2024,Toulouse,Aron Dønnum,NOR,"FW,MF",25,1998,-0.6425741,0.13586095,-0.33411264,-0.13890454,-0.44755137,-0.14240657,0.8066869,0.16799822,0.458556,-0.58158803
FRA-Ligue 1,2023 - 2024,Toulouse,Christian Mawissa,FRA,DF,18,2005,-0.593477,-0.09711928,-0.6509471,-0.4145608,0.18268058,-0.1499572,0.9178539,-0.00932057,0.37808827,-0.57338136
FRA-Ligue 1,2023 - 2024,Toulouse,Frank Magri,CMR,"FW,MF",23,1999,-0.46628895,-0.17575282,-0.30333972,-0.17866257,-0.15464161,0.10215265,0.7828742,-0.00065395224,0.30073276,-0.78006005
FRA-Ligue 1,2023 - 2024,Toulouse,Gabriel Suazo,CHI,DF,25,1997,-0.4217302,0.17471203,-0.56487477,-0.045475766,-0.64269996,0.09680637,0.881183,-0.12941763,0.14191009,-0.52006274
FRA-Ligue 1,2023 - 2024,Toulouse,Logan Costa,CPV,DF,22,2001,-0.6520164,-0.24930526,-0.60113937,-0.08350494,-0.19782221,-0.30001104,0.799252,0.2214631,0.039640058,0.022898322
FRA-Ligue 1,2023 - 2024,Toulouse,Moussa Diarra,MLI,DF,22,2000,-0.48491988,-0.25514063,-0.66868496,-0.23233622,-0.13026565,-0.052101325,0.85729307,0.15166004,0.2882648,-0.554325
FRA-Ligue 1,2023 - 2024,Toulouse,Niklas Schmidt,GER,MF,25,1998,-0.6092396,-0.09277271,-0.34428614,-0.22620136,-0.32805458,0.41823196,0.9125081,0.27398756,0.36169735,-0.3688728
FRA-Ligue 1,2023 - 2024,Toulouse,Rasmus Nicolaisen,DEN,DF,26,1997,-0.7626155,-0.31716794,-0.7256213,-0.11157893,0.00063122984,-0.39346057,0.8218581,0.26155952,-0.2005929,-0.026760878
FRA-Ligue 1,2023 - 2024,Toulouse,Stijn Spierings,NED,MF,27,1996,-0.5824055,-0.10620125,-0.5854114,-0.389686,-0.46429065,0.26985386,0.8995127,0.27319086,0.22302705,-0.39742503
FRA-Ligue 1,2023 - 2024,Toulouse,Thijs Dallinga,NED,FW,22,2000,-0.46564212,-0.21686558,0.009109766,-0.48563108,-0.08822706,-0.00868384,0.47636324,0.12245012,-0.07490353,-0.7209486
FRA-Ligue 1,2023 - 2024,Toulouse,Vincent Sierro,SUI,MF,27,1995,-0.6319763,0.032799557,-0.48601526,-0.12412307,-0.3509807,0.3653944,0.20021151,0.32261842,0.0945668,-0.43457785
FRA-Ligue 1,2023 - 2024,Toulouse,Yann Gboho,FRA,"MF,FW",22,2001,-0.46687606,0.07264679,-0.38974947,-0.20108363,-0.17736603,-0.0059893983,0.79605687,0.14398876,0.5005912,-0.76271886
GER-Bundesliga,2023 - 2024,Augsburg,Arne Engels,BEL,"MF,DF",19,2003,-0.5160848,-0.25037152,-0.4556248,-0.16966446,-0.1787805,0.19794588,0.804648,0.09756161,0.22737612,-0.66782
GER-Bundesliga,2023 - 2024,Augsburg,Arne Maier,GER,MF,24,1999,-0.2703742,-0.31949577,-0.3904632,-0.13820143,-0.23915803,0.23621416,0.854404,0.34699142,0.47079244,-0.56282663
GER-Bundesliga,2023 - 2024,Augsburg,Elvis Rexhbeçaj,KVX,MF,25,1997,-0.74699914,-0.11478361,-0.49523056,-0.18193941,-0.33756047,0.030614141,0.6270272,0.11064751,0.24511601,-0.5617802
GER-Bundesliga,2023 - 2024,Augsburg,Ermedin Demirović,BIH,"FW,MF",25,1998,0.06457933,-0.40744913,-0.164215,-0.13017836,-0.20074037,0.015686061,0.28773588,0.17781049,-0.39381784,-0.7474126
GER-Bundesliga,2023 - 2024,Augsburg,Jeffrey Gouweleeuw,NED,DF,32,1991,-0.69939744,-0.109354556,-0.45246202,-0.037583917,-0.25138542,-0.17216156,0.83343804,0.21933962,0.03029384,-0.14268728
GER-Bundesliga,2023 - 2024,Augsburg,Kevin Mbabu,SUI,DF,28,1995,-0.6015616,0.029615706,-0.50678664,0.07804883,-0.4945987,-0.1920071,0.941743,-0.0034248694,0.15658845,-0.6547313
GER-Bundesliga,2023 - 2024,Augsburg,Kristijan Jakić,CRO,MF,26,1997,-0.60399777,-0.18506631,-0.5834964,-0.36083686,-0.12490055,0.31679073,0.7923713,0.30118597,0.3996555,-0.6710333
GER-Bundesliga,2023 - 2024,Augsburg,Mads Pedersen,DEN,DF,26,1996,-0.5875072,0.12146643,-0.627649,-0.12718505,-0.31477782,0.041853357,0.90977216,0.021962084,0.20223065,-0.6603127
GER-Bundesliga,2023 - 2024,Augsburg,Phillip Tietz,GER,FW,26,1997,-0.37243888,-0.49964023,-0.08637774,-0.22135445,-0.18683036,-0.12605825,0.77086914,0.021009967,0.012792467,-0.67423826
GER-Bundesliga,2023 - 2024,Augsburg,Ruben Vargas,SUI,"MF,FW",24,1998,-0.35421047,-0.13568363,-0.32366213,-0.12120268,-0.34032804,-0.059865743,0.73447627,0.10954904,0.16594951,-0.65638345
GER-Bundesliga,2023 - 2024,Bayern Munich,Aleksandar Pavlovic,GER,MF,19,2004,-0.2966885,-0.11016789,-0.56864464,-0.52008045,-0.07558753,0.23258163,0.80467176,0.14591907,0.30803224,-0.36087078
GER-Bundesliga,2023 - 2024,Bayern Munich,Alphonso Davies,CAN,DF,22,2000,-0.12768753,0.44817725,-0.5851227,-0.06510649,-0.33051413,-0.3132662,0.94878894,0.009531254,0.2040358,-0.4852552
GER-Bundesliga,2023 - 2024,Bayern Munich,Dayot Upamecano,FRA,DF,24,1998,-0.54125464,-0.133139,-0.5395911,-0.61989427,-0.18817066,0.034025546,0.85273516,0.26371762,0.26355478,0.049236298
GER-Bundesliga,2023 - 2024,Bayern Munich,Eric Dier,ENG,DF,29,1994,-0.67868125,-0.38268694,-0.65417916,-0.5354921,-0.113958605,-0.3448706,0.92593384,0.6619827,0.57083935,-0.14647616
GER-Bundesliga,2023 - 2024,Bayern Munich,Harry Kane,ENG,FW,30,1993,0.6492197,-0.36835986,0.720227,-0.30267116,0.43446437,0.34868157,-0.3216305,-0.11985037,-0.48164076,-0.31991792
GER-Bundesliga,2023 - 2024,Bayern Munich,Jamal Musiala,GER,"MF,FW",20,2003,-0.059648484,0.32440087,0.008049113,-0.30927822,-0.25727051,0.31736147,0.8992711,-0.04002465,0.045411095,-0.68010426
GER-Bundesliga,2023 - 2024,Bayern Munich,Joshua Kimmich,GER,"MF,DF",28,1995,-0.18356839,0.095322214,-0.42731288,0.18131179,-0.5263708,0.30745196,0.8782165,-0.19234912,0.30406606,0.069591664
GER-Bundesliga,2023 - 2024,Bayern Munich,Kingsley Coman,FRA,FW,27,1996,-0.28835425,0.026486723,-0.19879355,-0.16697967,-0.27698928,0.061988287,0.9046823,-0.10401022,0.5593814,-0.4777159
GER-Bundesliga,2023 - 2024,Bayern Munich,Konrad Laimer,AUT,"DF,MF",26,1997,-0.36844385,0.18964338,-0.46706593,-0.3619676,-0.6439916,0.15382901,0.90407425,-0.09660049,0.24570832,-0.42607665
GER-Bundesliga,2023 - 2024,Bayern Munich,Leon Goretzka,GER,MF,28,1995,-0.009282479,-0.08286509,-0.35632995,-0.26599455,-0.3129226,0.24664547,0.8346221,0.109076485,-0.100123435,-0.20554093
GER-Bundesliga,2023 - 2024,Bayern Munich,Leroy Sané,GER,FW,27,1996,0.30825183,-0.012735863,0.37933347,0.10263347,-0.61813927,0.0098492745,0.8706028,0.13664041,0.3728797,-0.39503577
GER-Bundesliga,2023 - 2024,Bayern Munich,Mathys Tel,FRA,"FW,MF",18,2005,0.042293206,-0.016906047,-0.13088582,-0.30873913,0.014885877,0.1984812,0.8177583,0.32989943,0.48465332,-0.7765925
GER-Bundesliga,2023 - 2024,Bayern Munich,Matthijs de Ligt,NED,DF,23,1999,-0.57834494,-0.22746581,-0.48763758,-0.6102922,0.11148247,-0.11580101,0.85682404,0.59679747,0.3518112,-0.11488741
GER-Bundesliga,2023 - 2024,Bayern Munich,Noussair Mazraoui,MAR,DF,25,1997,-0.33365965,-0.036001425,-0.58508074,-0.38680023,-0.51477605,0.037145164,0.84151536,0.13334765,0.4588674,-0.48165366
GER-Bundesliga,2023 - 2024,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",29,1993,-0.4857508,0.17635593,-0.39296636,-0.34333354,-0.15391251,0.1864316,0.8837935,-0.10378182,0.51528597,-0.35538614
GER-Bundesliga,2023 - 2024,Bayern Munich,Thomas Müller,GER,"MF,FW",33,1989,0.07487959,-0.47369573,-0.14092949,-0.041457385,-0.4140716,0.40295184,0.90396565,-0.2863949,0.17270938,-0.44025773
GER-Bundesliga,2023 - 2024,Bochum,Bernardo,BRA,DF,28,1995,-0.79609776,-0.14424929,-0.6884617,-0.18298309,-0.48577192,-0.22638702,0.8663101,-0.041966222,-0.5098955,-0.33146337
GER-Bundesliga,2023 - 2024,Bochum,Christopher Antwi-Adjei,GHA,"FW,MF",29,1994,-0.53201574,-0.24006163,-0.21945246,-0.051228825,-0.3636673,0.18443637,0.82078725,-0.2439298,0.5303394,-0.7106691
GER-Bundesliga,2023 - 2024,Bochum,Erhan Mašović,SRB,"DF,MF",24,1998,-0.7736221,-0.3049198,-0.5901349,-0.3987782,-0.45968005,0.09432477,0.8476539,0.20627949,0.03596143,-0.6473907
GER-Bundesliga,2023 - 2024,Bochum,Felix Passlack,GER,DF,25,1998,-0.50545424,-0.23272055,-0.5778913,-0.11858265,-0.12565926,0.23750982,0.8107963,0.18409626,0.49878296,-0.7881708
GER-Bundesliga,2023 - 2024,Bochum,Keven Schlotterbeck,GER,DF,26,1997,-0.56839585,-0.3576166,-0.5824838,-0.17950161,0.16130592,-0.05972479,0.885453,0.2150919,-0.068229534,-0.429142
GER-Bundesliga,2023 - 2024,Bochum,Kevin Stöger,AUT,MF,29,1993,-0.15001562,0.050198182,-0.20990817,0.59718955,-0.6497021,0.36591086,0.28785774,0.034361694,-0.16830763,-0.035830986
GER-Bundesliga,2023 - 2024,Bochum,Matúš Bero,SVK,"MF,FW",27,1995,-0.69544584,-0.3718252,-0.36862993,-0.3256401,-0.48673025,0.07805314,0.748813,-0.03711627,0.21397896,-0.66449946
GER-Bundesliga,2023 - 2024,Bochum,Maximilian Wittek,GER,"DF,FW",27,1995,-0.6203813,-0.16121419,-0.42416134,-0.0301706,-0.16432315,0.3435025,0.78974336,0.100008324,0.46636018,-0.7327853
GER-Bundesliga,2023 - 2024,Bochum,Moritz Broschinski,GER,FW,22,2000,-0.45856118,-0.5024469,-0.2324347,-0.16114339,-0.24432033,-0.15216395,0.80075,0.18100308,0.4897493,-0.82021946
GER-Bundesliga,2023 - 2024,Bochum,Patrick Osterhage,GER,MF,23,2000,-0.5880901,-0.066548206,-0.53685117,-0.24272457,-0.261125,-0.045836873,0.7794031,0.12466565,0.14259441,-0.60351944
GER-Bundesliga,2023 - 2024,Bochum,Philipp Hofmann,GER,FW,30,1993,-0.5302112,-0.57105035,-0.095886745,-0.292482,-0.15789452,-0.12576862,0.86761916,0.33315587,0.39494345,-0.66919845
GER-Bundesliga,2023 - 2024,Bochum,Takuma Asano,JPN,"FW,MF",28,1994,-0.5663171,-0.12206665,-0.021350306,-0.40339428,-0.34355333,-0.11461667,0.6956749,-0.05276627,0.30750886,-0.7567287
GER-Bundesliga,2023 - 2024,Darmstadt 98,Christoph Klarer,AUT,DF,23,2000,-0.5054731,-0.41782105,-0.6778941,-0.34259838,0.110655546,-0.24193501,0.8529759,0.36482048,-0.0041949875,-0.33020243
GER-Bundesliga,2023 - 2024,Darmstadt 98,Emir Karic,BIH,DF,26,1997,-0.6759606,0.11642172,-0.5474485,-0.1155153,-0.4345474,-0.04937192,0.9129873,0.044191416,0.29839364,-0.44683126
GER-Bundesliga,2023 - 2024,Darmstadt 98,Fabian Holland,GER,"MF,DF",33,1990,-0.6109707,-0.1336395,-0.6173269,-0.18217267,-0.46592197,0.16384953,0.77233374,0.22262904,0.30004773,-0.5056648
GER-Bundesliga,2023 - 2024,Darmstadt 98,Fabian Nürnberger,BUL,"DF,MF",24,1999,-0.5936843,0.065658964,-0.5010475,-0.050519284,-0.35281578,0.11196147,0.8895429,-0.033138618,0.44542572,-0.48818287
GER-Bundesliga,2023 - 2024,Darmstadt 98,Julian Justvan,GER,"MF,FW",25,1998,-0.49406174,-0.13413924,-0.40445653,-0.109902844,-0.20475732,0.30197853,0.79255,0.07881718,0.64374095,-0.62951094
GER-Bundesliga,2023 - 2024,Darmstadt 98,Klaus Gjasula,ALB,"DF,MF",33,1989,-0.74032205,-0.3434692,-0.59128606,-0.41399607,-0.38804278,0.067056894,0.88074875,0.33429912,0.28786853,-0.4512475
GER-Bundesliga,2023 - 2024,Darmstadt 98,Luca Pfeiffer,GER,"FW,MF",26,1996,-0.43908495,-0.6088977,-0.17099614,-0.37417257,-0.4383285,-0.09599058,0.8162629,0.38798285,0.4188867,-0.61794
GER-Bundesliga,2023 - 2024,Darmstadt 98,Marvin Mehlem,GER,MF,25,1997,-0.4635222,-0.197179,-0.44050294,-0.4568422,-0.3339751,0.08347883,0.74414134,-0.013406204,0.24636745,-0.66494566
GER-Bundesliga,2023 - 2024,Darmstadt 98,Matej Maglica,CRO,DF,24,1998,-0.74622315,-0.5088799,-0.62395495,-0.13465361,-0.14935964,0.050551616,0.8922977,-0.061802875,0.2595186,-0.22044516
GER-Bundesliga,2023 - 2024,Darmstadt 98,Mathias Honsak,AUT,"FW,MF",26,1996,-0.6123646,-0.32944608,-0.32600826,-0.35765803,-0.32870504,-0.067054674,0.8096921,0.1722267,0.55555284,-0.69935393
GER-Bundesliga,2023 - 2024,Darmstadt 98,Matthias Bader,GER,"DF,MF",26,1997,-0.5244529,0.04717971,-0.57698447,-0.09243824,-0.36632055,0.20532295,0.8597335,-0.0259987,0.21434002,-0.601921
GER-Bundesliga,2023 - 2024,Darmstadt 98,Oscar Vilhelmsson,SWE,"FW,MF",19,2003,-0.6025239,-0.53106827,-0.18462443,-0.2188931,-0.12666745,-0.07543109,0.8123403,-0.113310836,0.5070214,-0.8284589
GER-Bundesliga,2023 - 2024,Darmstadt 98,Tim Skarke,GER,"FW,DF",26,1996,-0.6106464,0.16822289,-0.24074824,-0.0041064443,-0.01219841,-0.016239598,0.74247116,-0.034734804,0.10431425,-0.4850504
GER-Bundesliga,2023 - 2024,Dortmund,Donyell Malen,NED,"FW,MF",24,1999,-0.3362004,0.24043663,0.2727891,-0.31927556,0.11229598,0.17746033,0.7119075,-0.0563011,0.34954354,-0.73419887
GER-Bundesliga,2023 - 2024,Dortmund,Emre Can,GER,"MF,DF",29,1994,-0.5688021,-0.0009629537,-0.76014954,-0.38392407,-0.5304365,0.14461099,0.43482316,0.40981302,0.11600709,-0.36440924
GER-Bundesliga,2023 - 2024,Dortmund,Felix Nmecha,GER,MF,22,2000,-0.45118207,-0.26353797,-0.4361518,-0.44001108,-0.33390892,0.090435594,0.87975377,0.41344854,0.4044532,-0.5990541
GER-Bundesliga,2023 - 2024,Dortmund,Ian Maatsen,NED,DF,21,2002,-0.35294667,0.10982795,-0.62474334,-0.26368195,-0.14957975,0.11707005,0.839854,0.040248938,0.3893686,-0.45402893
GER-Bundesliga,2023 - 2024,Dortmund,Jadon Sancho,ENG,"FW,MF",23,2000,-0.33840334,0.025500419,-0.3243036,-0.1793591,-0.0957123,-0.054667242,0.89711946,0.0067091472,0.6402816,-0.5527294
GER-Bundesliga,2023 - 2024,Dortmund,Jamie Gittens,ENG,"FW,MF",18,2004,-0.33781463,0.015156126,-0.1853728,-0.18313652,-0.46712282,0.02405069,0.80612105,0.3213248,0.5949882,-0.75196844
GER-Bundesliga,2023 - 2024,Dortmund,Julian Brandt,GER,"MF,FW",27,1996,0.27135625,-0.2556024,-0.22442827,0.3237681,-0.16334051,0.19963345,0.8785005,-0.043438137,0.070075,-0.28221765
GER-Bundesliga,2023 - 2024,Dortmund,Julian Ryerson,NOR,DF,25,1997,-0.48908263,0.08374668,-0.42568135,-0.2622053,-0.087472,0.05065697,0.9156921,-0.14987774,0.15507485,-0.43196586
GER-Bundesliga,2023 - 2024,Dortmund,Karim Adeyemi,GER,"FW,MF",21,2002,-0.47109595,-0.13347737,-0.1591662,-0.3695169,-0.23738821,0.118035085,0.8863155,-0.09429819,0.60522294,-0.77089304
GER-Bundesliga,2023 - 2024,Dortmund,Marcel Sabitzer,AUT,MF,29,1994,-0.44673082,-0.0716507,-0.4168297,-0.25659022,-0.3044223,0.26307055,0.62937725,0.16683167,0.126898,-0.48028344
GER-Bundesliga,2023 - 2024,Dortmund,Marco Reus,GER,"MF,FW",34,1989,0.022687482,-0.34279326,-0.27681112,-0.32857528,-0.38934642,0.3864606,0.7438496,0.08280722,0.120371014,-0.52844876
GER-Bundesliga,2023 - 2024,Dortmund,Marius Wolf,GER,DF,28,1995,-0.587916,-0.15746257,-0.4539049,-0.18564409,-0.42026606,-0.047957454,0.92352986,0.13522014,0.5260957,-0.4536438
GER-Bundesliga,2023 - 2024,Dortmund,Niclas Füllkrug,GER,FW,30,1993,0.06677125,-0.6870539,-0.13539235,-0.25551966,-0.16330644,-0.14253792,0.31762776,0.11926821,0.116948195,-0.6399146
GER-Bundesliga,2023 - 2024,Dortmund,Nico Schlotterbeck,GER,DF,23,1999,-0.62217367,0.116571836,-0.6843062,-0.17793988,-0.43117028,-0.13047192,0.8387769,0.084103234,-0.6800953,0.5062292
GER-Bundesliga,2023 - 2024,Dortmund,Niklas Süle,GER,DF,27,1995,-0.5572354,-0.22817689,-0.67144287,-0.30110735,0.09383853,-0.18244287,0.9098417,0.3800347,0.40303263,-0.015377464
GER-Bundesliga,2023 - 2024,Dortmund,Salih Özcan,TUR,MF,25,1998,-0.72878665,-0.06254937,-0.57285464,-0.36299735,-0.38241944,0.046927873,0.83274186,0.26429382,0.5085649,-0.4840142
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Ansgar Knauff,GER,"MF,DF",21,2002,-0.46091762,-0.040364835,-0.28479207,-0.19253589,-0.23548266,-0.023809241,0.8440437,-0.3085314,-0.008575162,-0.78612864
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Aurélio Buta,POR,"DF,MF",26,1997,-0.56582874,0.06699225,-0.56742996,-0.20507437,-0.3770023,-0.0911319,0.75323445,-0.12203346,0.28795722,-0.5358177
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Ellyes Skhiri,TUN,MF,28,1995,-0.45580822,-0.14654697,-0.52373284,-0.46382645,-0.31271085,0.005975218,0.78225416,0.23283646,0.033870824,-0.4651197
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Fares Chaïbi,ALG,"MF,FW",20,2002,-0.51098365,-0.33053598,-0.097117536,0.09970876,-0.44732136,0.28074595,0.8680658,-0.27609277,0.22968736,-0.39630628
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Hugo Larsson,SWE,MF,19,2004,-0.53511435,-0.1006499,-0.50356394,-0.3796659,-0.16742899,-0.024102643,0.7856361,-0.053176343,0.20268854,-0.44086105
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Junior Dina Ebimbe,CMR,"MF,DF",22,2000,-0.38182607,0.037818197,-0.27740443,-0.3222984,-0.37631452,0.016779639,0.8617574,0.065852396,0.02486524,-0.608185
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Mario Götze,GER,MF,31,1992,-0.41353607,-0.007871019,-0.41036496,-0.38217768,-0.32817265,0.1576243,0.84984523,-0.26952547,0.103456974,-0.428922
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Niels Nkounkou,FRA,"DF,MF",22,2000,-0.46617723,0.14125279,-0.51879215,-0.07668714,-0.27657866,0.31855765,0.9335686,0.015498276,0.144432,-0.68585527
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Omar Marmoush,EGY,"FW,MF",24,1999,-0.10386484,0.07828735,0.06094804,-0.16144691,-0.2554042,-0.097905636,0.5551956,0.28290138,0.13870853,-0.81481713
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Philipp Max,GER,DF,29,1993,-0.4801071,-0.061631422,-0.6085911,-0.07675601,-0.2010343,0.1646607,0.9057107,-0.033070385,0.4752384,-0.43404827
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Robin Koch,GER,DF,27,1996,-0.6814956,-0.44106975,-0.560501,-0.4072296,-0.086069666,-0.3976213,0.7166178,0.14373282,-0.11038998,0.24982059
GER-Bundesliga,2023 - 2024,Eint Frankfurt,Willian Pacho,ECU,DF,21,2001,-0.5096026,-0.14221315,-0.8265997,-0.16471843,-0.482595,-0.34233186,0.73056835,0.44753867,-0.36809143,0.051777124
GER-Bundesliga,2023 - 2024,Freiburg,Christian Günter,GER,DF,30,1993,-0.48679474,-0.25282085,-0.530504,-0.14243643,-0.15225239,0.11880223,0.92079264,0.025306722,0.5980294,-0.56233555
GER-Bundesliga,2023 - 2024,Freiburg,Kiliann Sildillia,FRA,DF,21,2002,-0.6481321,-0.19379342,-0.573369,-0.106714025,-0.43745902,-0.16134317,0.9140385,0.062193654,0.2374344,-0.47612175
GER-Bundesliga,2023 - 2024,Freiburg,Lucas Höler,GER,"FW,MF",29,1994,-0.56241196,-0.35553262,-0.23046125,-0.41790852,-0.30704498,-0.08121307,0.56099564,-0.04171757,0.0012764998,-0.59211534
GER-Bundesliga,2023 - 2024,Freiburg,Lukas Kübler,GER,DF,30,1992,-0.7123565,-0.24600093,-0.6373328,-0.3134594,-0.21902834,0.00829414,0.7852174,0.010019809,0.11715744,-0.48693767
GER-Bundesliga,2023 - 2024,Freiburg,Matthias Ginter,GER,DF,29,1994,-0.51133245,-0.5110836,-0.529158,-0.38571933,-0.36119455,-0.22956026,0.8869972,0.06388641,0.20672204,-0.2250695
GER-Bundesliga,2023 - 2024,Freiburg,Maximilian Eggestein,GER,MF,26,1996,-0.5620034,-0.027847167,-0.3752692,-0.27386448,-0.46715638,-0.10338563,0.7617828,0.16571338,-0.03009172,-0.40761134
GER-Bundesliga,2023 - 2024,Freiburg,Merlin Röhl,GER,"MF,FW",21,2002,-0.33511508,-0.16044526,-0.38239378,-0.27994573,-0.32273206,-0.10059877,0.8782205,0.32639176,0.23966521,-0.66684306
GER-Bundesliga,2023 - 2024,Freiburg,Michael Gregoritsch,AUT,FW,29,1994,-0.3670939,-0.6751178,0.08464929,-0.4025947,-0.26395914,0.15142344,0.70056194,0.2751115,0.16021228,-0.69328576
GER-Bundesliga,2023 - 2024,Freiburg,Nicolas Höfler,GER,MF,33,1990,-0.59852594,-0.06113954,-0.6335949,-0.3902989,-0.25355494,0.03047715,0.7603668,0.3919495,-0.048439953,-0.5537006
GER-Bundesliga,2023 - 2024,Freiburg,Philipp Lienhart,AUT,DF,27,1996,-0.7029074,-0.5817604,-0.54097587,-0.45796213,-0.11296382,0.07445803,0.87205094,-0.2035159,0.45934206,-0.079233006
GER-Bundesliga,2023 - 2024,Freiburg,Ritsu Doan,JPN,"DF,MF",25,1998,-0.47064105,0.14795403,-0.29741508,-0.17018428,-0.22130468,0.08910895,0.87460995,-0.16441685,0.004960541,-0.7067299
GER-Bundesliga,2023 - 2024,Freiburg,Roland Sallai,HUN,"MF,FW",26,1997,-0.535941,-0.24434419,-0.05644223,-0.32347834,-0.54238224,-0.05092098,0.7441685,-0.07485997,0.30996934,-0.54214734
GER-Bundesliga,2023 - 2024,Freiburg,Vincenzo Grifo,ITA,"MF,FW",30,1993,-0.19894065,-0.14762236,-0.3549895,0.23580772,-0.5291215,0.28752044,-0.08343578,-0.011387951,0.36091235,-0.24790761
GER-Bundesliga,2023 - 2024,Freiburg,Yannik Keitel,GER,"DF,MF",23,2000,-0.7161153,-0.49646932,-0.6185455,-0.48067948,-0.007727816,-0.06751685,0.9242456,0.10951422,0.49592745,-0.43983558
GER-Bundesliga,2023 - 2024,Gladbach,Alassane Pléa,FRA,"FW,MF",30,1993,-0.35127497,-0.102768384,-0.15173441,-0.15183832,-0.2341278,-0.004540583,0.6452385,0.0804347,0.32686433,-0.41751155
GER-Bundesliga,2023 - 2024,Gladbach,Florian Neuhaus,GER,MF,26,1997,-0.44847122,-0.15020703,-0.30183607,-0.36727932,-0.25884914,0.31363794,0.6309963,0.34636056,0.40097538,-0.47042274
